fish,Drift ID,species,Fork Length (mm),Total Length (mm),Length (cm),Tag ID,gear,station,angler ,area,site,Total Fishes Caught
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
116,BLM0708250702,LCD,625,,,,BAR,1,S038,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
117,BLM0708250702,BLU,196,205,,,BAR,3,C173,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
118,BLM0708250702,OLV,322,329,,,BAT,11,C339,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
119,BLM0708250702,CPR,493,,,25377O,BAR,1,S038,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
120,BLM0708250702,GPR,247,,,,BAR,3,C173,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
121,BLM0708250702,LCD,815,,,,BAT,13,C243,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
122,BLM0708250702,BLU,236,245,,,FLY,7,C340,BL,MPA,61
